HotelName,Location,ImageURL1,ImageURL2,ImageURL3,ImageURL4,ImageURL5,ImageURL6
"Jimbaran Puri, A Belmond Hotel, Bali","Jalan Uluwatu, 80361 Jimbaran, Indonesia","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/Jimbaran%20Puri,%20A%20Belmond%20Hotel,%20Bali/image_1.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/Jimbaran%20Puri,%20A%20Belmond%20Hotel,%20Bali/image_2.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/Jimbaran%20Puri,%20A%20Belmond%20Hotel,%20Bali/image_3.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/Jimbaran%20Puri,%20A%20Belmond%20Hotel,%20Bali/image_4.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/Jimbaran%20Puri,%20A%20Belmond%20Hotel,%20Bali/image_5.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Jimbaran/Jimbaran%20Puri,%20A%20Belmond%20Hotel,%20Bali/image_6.jpg"
Garrya Bianti Yogyakarta,"Jl. Gabugan Raya Pandowoharjo Sleman, 55512 Yogyakarta, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Yogyakarta/Garrya%20Bianti%20Yogyakarta/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Yogyakarta/Garrya%20Bianti%20Yogyakarta/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Yogyakarta/Garrya%20Bianti%20Yogyakarta/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Yogyakarta/Garrya%20Bianti%20Yogyakarta/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Yogyakarta/Garrya%20Bianti%20Yogyakarta/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Yogyakarta/Garrya%20Bianti%20Yogyakarta/image_6.jpg
Semaya Beach Resort,"7J39+J3F, Suana, Nusa Penida, Klungkung Regency, Bali 80771, 80771 Nusa Penida, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Penida/Semaya%20Beach%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Penida/Semaya%20Beach%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Penida/Semaya%20Beach%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Penida/Semaya%20Beach%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Penida/Semaya%20Beach%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Penida/Semaya%20Beach%20Resort/image_6.jpg
Hotel Nikko Bali Benoa Beach,"Jl. Pratama No 68X, 80363 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Hotel%20Nikko%20Bali%20Benoa%20Beach/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Hotel%20Nikko%20Bali%20Benoa%20Beach/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Hotel%20Nikko%20Bali%20Benoa%20Beach/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Hotel%20Nikko%20Bali%20Benoa%20Beach/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Hotel%20Nikko%20Bali%20Benoa%20Beach/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Hotel%20Nikko%20Bali%20Benoa%20Beach/image_6.jpg
Merumatta Senggigi Lombok,"Jalan Pantai Senggigi, PO BOX 1001, 83355 Senggigi , Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Merumatta%20Senggigi%20Lombok/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Merumatta%20Senggigi%20Lombok/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Merumatta%20Senggigi%20Lombok/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Merumatta%20Senggigi%20Lombok/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Merumatta%20Senggigi%20Lombok/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Merumatta%20Senggigi%20Lombok/image_6.jpg
Novus Giri Resort & Spa,"Jalan Sindanglaya Raya 180, 43253 Puncak, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Puncak/Novus%20Giri%20Resort%20&%20Spa/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Puncak/Novus%20Giri%20Resort%20&%20Spa/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Puncak/Novus%20Giri%20Resort%20&%20Spa/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Puncak/Novus%20Giri%20Resort%20&%20Spa/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Puncak/Novus%20Giri%20Resort%20&%20Spa/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Puncak/Novus%20Giri%20Resort%20&%20Spa/image_6.jpg
The Alena Resort a Pramana Experience,"Banjar Silungan Desa Lod Tunduh, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Alena%20Resort%20a%20Pramana%20Experience/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Alena%20Resort%20a%20Pramana%20Experience/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Alena%20Resort%20a%20Pramana%20Experience/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Alena%20Resort%20a%20Pramana%20Experience/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Alena%20Resort%20a%20Pramana%20Experience/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/The%20Alena%20Resort%20a%20Pramana%20Experience/image_6.jpg
The Jing,"jl kayu dui banjar suka dharma, 81173 Tejakula, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tejakula/The%20Jing/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tejakula/The%20Jing/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tejakula/The%20Jing/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tejakula/The%20Jing/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tejakula/The%20Jing/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tejakula/The%20Jing/image_6.jpg
Alila Seminyak,"Jalan Taman Ganesha no. 9, Petitenget, 80361 Seminyak, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Alila%20Seminyak/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Alila%20Seminyak/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Alila%20Seminyak/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Alila%20Seminyak/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Alila%20Seminyak/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Alila%20Seminyak/image_6.jpg
COMO Uma Canggu,"Jalan Pantai Batu Mejan, 80361 Canggu, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/COMO%20Uma%20Canggu/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/COMO%20Uma%20Canggu/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/COMO%20Uma%20Canggu/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/COMO%20Uma%20Canggu/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/COMO%20Uma%20Canggu/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Canggu/COMO%20Uma%20Canggu/image_6.jpg
"Tanah Gajah, a Resort by Hadiprana","Jl. Goa Gajah, Tengkulak Kaja, 80571 Ubud, Indonesia","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tanah%20Gajah,%20a%20Resort%20by%20Hadiprana/image_1.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tanah%20Gajah,%20a%20Resort%20by%20Hadiprana/image_2.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tanah%20Gajah,%20a%20Resort%20by%20Hadiprana/image_3.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tanah%20Gajah,%20a%20Resort%20by%20Hadiprana/image_4.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tanah%20Gajah,%20a%20Resort%20by%20Hadiprana/image_5.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tanah%20Gajah,%20a%20Resort%20by%20Hadiprana/image_6.jpg"
Pullman Bali Legian Beach,"1 Jalan Melasti, Bali, 80361 Legian, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Pullman%20Bali%20Legian%20Beach/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Pullman%20Bali%20Legian%20Beach/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Pullman%20Bali%20Legian%20Beach/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Pullman%20Bali%20Legian%20Beach/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Pullman%20Bali%20Legian%20Beach/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Legian/Pullman%20Bali%20Legian%20Beach/image_6.jpg
The Singhasari Resort Batu,"Jl. Raya Beji 120, 65326 Batu, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Batu/The%20Singhasari%20Resort%20Batu/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Batu/The%20Singhasari%20Resort%20Batu/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Batu/The%20Singhasari%20Resort%20Batu/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Batu/The%20Singhasari%20Resort%20Batu/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Batu/The%20Singhasari%20Resort%20Batu/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Batu/The%20Singhasari%20Resort%20Batu/image_6.jpg
Kappa Senses Ubud,"Banjar Tanggayuda, Jalan Tamansari, Kedewatan, Kecamatan Ubud, Gianyar - BALI, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kappa%20Senses%20Ubud/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kappa%20Senses%20Ubud/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kappa%20Senses%20Ubud/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kappa%20Senses%20Ubud/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kappa%20Senses%20Ubud/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Kappa%20Senses%20Ubud/image_6.jpg
Ulu Segara Luxury Suites & Villas,"Jl. Raya Nusa Dua Selatan Desa Sawangan, 80363 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Ulu%20Segara%20Luxury%20Suites%20&%20Villas/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Ulu%20Segara%20Luxury%20Suites%20&%20Villas/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Ulu%20Segara%20Luxury%20Suites%20&%20Villas/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Ulu%20Segara%20Luxury%20Suites%20&%20Villas/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Ulu%20Segara%20Luxury%20Suites%20&%20Villas/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Ulu%20Segara%20Luxury%20Suites%20&%20Villas/image_6.jpg
Six Senses Uluwatu,"Jalan Goa Lempeh, 80361 Uluwatu, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Uluwatu/Six%20Senses%20Uluwatu/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Uluwatu/Six%20Senses%20Uluwatu/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Uluwatu/Six%20Senses%20Uluwatu/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Uluwatu/Six%20Senses%20Uluwatu/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Uluwatu/Six%20Senses%20Uluwatu/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Uluwatu/Six%20Senses%20Uluwatu/image_6.jpg
Visesa Ubud Resort,"Jl. Suweta, Banjar Bentuyung Sakti, Ubud, Gianyar, Bali, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Visesa%20Ubud%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Visesa%20Ubud%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Visesa%20Ubud%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Visesa%20Ubud%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Visesa%20Ubud%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Visesa%20Ubud%20Resort/image_6.jpg
Qunci Villas Resort,"Jalan Raya Mangsit, 83355 Senggigi , Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Qunci%20Villas%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Qunci%20Villas%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Qunci%20Villas%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Qunci%20Villas%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Qunci%20Villas%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Qunci%20Villas%20Resort/image_6.jpg
Munduk Moding Plantation Nature Resort,"Banjar Dinas Asah Gobleg Desa Gobleg Kecamatan Banjar Buleleng, 81152 Munduk, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Munduk/Munduk%20Moding%20Plantation%20Nature%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Munduk/Munduk%20Moding%20Plantation%20Nature%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Munduk/Munduk%20Moding%20Plantation%20Nature%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Munduk/Munduk%20Moding%20Plantation%20Nature%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Munduk/Munduk%20Moding%20Plantation%20Nature%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Munduk/Munduk%20Moding%20Plantation%20Nature%20Resort/image_6.jpg
"Natra Bintan, a Tribute Portfolio Resort","Treasure Bay Bintan, Jln Raya Haji, 29152 Lagoi, Indonesia","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Natra%20Bintan,%20a%20Tribute%20Portfolio%20Resort/image_1.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Natra%20Bintan,%20a%20Tribute%20Portfolio%20Resort/image_2.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Natra%20Bintan,%20a%20Tribute%20Portfolio%20Resort/image_3.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Natra%20Bintan,%20a%20Tribute%20Portfolio%20Resort/image_4.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Natra%20Bintan,%20a%20Tribute%20Portfolio%20Resort/image_5.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Natra%20Bintan,%20a%20Tribute%20Portfolio%20Resort/image_6.jpg"
W Bali - Seminyak,"Jl. Petitenget, 80361 Seminyak, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/W%20Bali%20-%20Seminyak/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/W%20Bali%20-%20Seminyak/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/W%20Bali%20-%20Seminyak/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/W%20Bali%20-%20Seminyak/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/W%20Bali%20-%20Seminyak/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/W%20Bali%20-%20Seminyak/image_6.jpg
K Gallery Hotel,"Desa duren Sewu km3 Pandaan, Pasuruan, 67156 Pasuruan, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Pasuruan/K%20Gallery%20Hotel/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Pasuruan/K%20Gallery%20Hotel/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Pasuruan/K%20Gallery%20Hotel/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Pasuruan/K%20Gallery%20Hotel/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Pasuruan/K%20Gallery%20Hotel/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Pasuruan/K%20Gallery%20Hotel/image_6.jpg
Ayung Resort Ubud,"Banjar Begawan, Desa Melinggih Kelod, Payangan, Ubud, Bali, Indonesia, 80572 Payangan, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Ayung%20Resort%20Ubud/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Ayung%20Resort%20Ubud/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Ayung%20Resort%20Ubud/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Ayung%20Resort%20Ubud/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Ayung%20Resort%20Ubud/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Ayung%20Resort%20Ubud/image_6.jpg
Tanah Merah Art Resort,"Jalan Melayang, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tanah%20Merah%20Art%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tanah%20Merah%20Art%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tanah%20Merah%20Art%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tanah%20Merah%20Art%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tanah%20Merah%20Art%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Tanah%20Merah%20Art%20Resort/image_6.jpg
"SereS Springs Resort & Spa, Singakerta","Banjar Jukut Paku Singakerta, P.O. Box 2828, Ub, 80571 Ubud, Indonesia","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/SereS%20Springs%20Resort%20&%20Spa,%20Singakerta/image_1.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/SereS%20Springs%20Resort%20&%20Spa,%20Singakerta/image_2.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/SereS%20Springs%20Resort%20&%20Spa,%20Singakerta/image_3.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/SereS%20Springs%20Resort%20&%20Spa,%20Singakerta/image_4.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/SereS%20Springs%20Resort%20&%20Spa,%20Singakerta/image_5.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/SereS%20Springs%20Resort%20&%20Spa,%20Singakerta/image_6.jpg"
Sofitel Bali Nusa Dua Beach Resort,"Kawasan Pariwisata ITDC, Lot N5, Nusa Dua, Bali., 80363 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Sofitel%20Bali%20Nusa%20Dua%20Beach%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Sofitel%20Bali%20Nusa%20Dua%20Beach%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Sofitel%20Bali%20Nusa%20Dua%20Beach%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Sofitel%20Bali%20Nusa%20Dua%20Beach%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Sofitel%20Bali%20Nusa%20Dua%20Beach%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Sofitel%20Bali%20Nusa%20Dua%20Beach%20Resort/image_6.jpg
Grand Mirage Resort & Thalasso Bali,"Jl. Pratama No 74, Tanjung Benoa 80363 Nusa Dua - Bali, Indonesia, 80363 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Grand%20Mirage%20Resort%20&%20Thalasso%20Bali/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Grand%20Mirage%20Resort%20&%20Thalasso%20Bali/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Grand%20Mirage%20Resort%20&%20Thalasso%20Bali/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Grand%20Mirage%20Resort%20&%20Thalasso%20Bali/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Grand%20Mirage%20Resort%20&%20Thalasso%20Bali/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Grand%20Mirage%20Resort%20&%20Thalasso%20Bali/image_6.jpg
Hanging Gardens of Bali,"Desa Buahan, Payangan, 80571 Payangan, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Hanging%20Gardens%20of%20Bali/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Hanging%20Gardens%20of%20Bali/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Hanging%20Gardens%20of%20Bali/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Hanging%20Gardens%20of%20Bali/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Hanging%20Gardens%20of%20Bali/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Payangan/Hanging%20Gardens%20of%20Bali/image_6.jpg
